RANK,NAME,POS,WEEK_1,WEEK_2,WEEK_3,WEEK_4,WEEK_5,WEEK_6,WEEK_7,WEEK_8,WEEK_9,WEEK_10,WEEK_11,WEEK_12,WEEK_13,WEEK_14,WEEK_15,WEEK_16,WEEK_17,AVG,TOTAL
388.0,Bisi Johnson,WR,8.6,3.4,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,1.9,16.4,0.0,0.0,0.0,2.3,0.0,2.2,34.9
389.0,Jake Luton,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,9.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,34.3
390.0,Jeff Smith,WR,0.0,0.0,0.0,15.1,5.3,1.8,0.0,5.9,0.0,0.0,1.5,1.7,0.0,2.4,0.0,0.0,0.0,2.8,33.7
391.0,Darwin Thompson,RB,0.0,2.1,-0.9,0.0,0.0,1.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.6,33.2
392.0,Foster Moreau,TE,0.0,4.1,10.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,3.2,0.0,1.7,2.1,33.0
393.0,Travis Homer,RB,2.3,2.1,1.9,7.8,1.4,0.0,1.0,0.4,11.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,32.8
394.0,KeeSean Johnson,WR,0.0,0.0,4.4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7,6.7,1.9,5.8,7.0,3.3,4.0,32.3
395.0,Ray-Ray McCloud III,WR,0.0,0.0,0.0,0.0,10.5,0.0,3.2,1.6,3.6,2.3,6.3,-0.2,2.4,0.0,0.8,0.0,1.7,2.0,32.2
396.0,Jeff Driskel,QB,0.0,19.7,11.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,32.1
397.0,Jason Witten,TE,1.2,1.3,0.0,9.8,2.6,0.0,1.6,4.1,1.0,0.0,7.1,0.0,0.0,0.0,0.0,3.2,0.0,2.0,31.9
398.0,Kenny Stills,WR,0.0,3.6,6.5,11.9,2.4,0.0,5.4,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,31.4
399.0,JaMycal Hasty,RB,0.0,0.0,2.8,0.0,0.0,3.7,8.3,10.1,3.3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,31.1
400.0,Ryan Izzo,TE,3.5,3.9,0.0,0.0,0.0,4.8,1.8,4.4,0.0,3.0,7.9,0.0,1.6,0.0,0.0,0.0,0.0,2.6,30.9
401.0,Jordan Howard,RB,6.7,6.4,6.1,0.9,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,1.9,0.0,0.0,0.8,0.0,4.4,30.7
402.0,Mike Thomas,WR,3.7,13.1,2.9,1.5,-0.3,2.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,30.3
403.0,Ameer Abdullah,RB,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,9.2,0.0,0.0,0.0,3.9,4.1,0.0,1.3,9.7,1.9,30.0
403.0,Mike Nugent,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,7.0,1.0,7.5,30.0
405.0,Cameron Batson,WR,0.0,5.7,0.0,0.0,0.0,2.3,0.0,0.0,1.6,2.8,4.5,0.5,10.4,0.0,0.0,2.2,0.0,2.5,30.0
406.0,Dare Ogunbowale,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.7,2.2,3.5,10.8,11.2,2.1,29.9
407.0,Noah Brown,WR,0.0,4.8,1.9,8.3,0.0,3.5,0.0,0.0,0.0,0.0,1.6,0.0,7.0,0.0,2.7,0.0,0.0,1.9,29.8
408.0,Brandon Powell,WR,0.0,0.0,5.7,0.0,0.0,0.0,1.4,0.0,8.3,0.0,0.3,8.4,1.9,1.9,2.5,-0.8,0.0,2.0,29.6
409.0,Nick Vannett,TE,0.4,0.0,0.0,1.7,0.0,1.7,4.5,0.0,2.1,0.0,4.4,0.0,2.7,12.0,0.0,0.0,0.0,2.0,29.5
410.0,Alec Ingold,RB,0.0,8.5,2.1,4.8,4.5,0.0,3.1,0.3,1.6,0.0,2.1,0.0,1.2,1.0,0.2,0.0,0.0,1.8,29.4
411.0,Jace Sternberger,TE,0.0,0.0,6.6,0.0,0.0,0.0,7.3,7.6,1.1,0.0,5.3,1.5,0.0,0.0,0.0,0.0,0.0,2.5,29.4
412.0,Kaden Smith,TE,3.7,1.9,2.3,2.0,1.7,4.5,0.0,1.6,1.8,3.2,0.0,0.0,1.3,1.6,1.0,0.0,2.6,1.9,29.2
412.0,Jamal Agnew,WR,0.0,1.0,4.2,1.3,0.0,3.7,0.0,1.1,0.0,0.0,4.0,0.0,4.4,2.5,3.0,6.0,-2.0,2.1,29.2
414.0,Albert Okwuegbunam,TE,0.0,0.0,0.0,0.0,0.0,6.5,13.0,7.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,29.1
415.0,Auden Tate,WR,0.0,0.0,4.9,2.5,2.2,0.0,0.0,13.5,0.0,4.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,29.0
415.0,KhaDarel Hodge,WR,2.2,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,6.1,0.0,0.0,0.0,0.0,4.5,3.2,29.0
417.0,John Hightower,WR,0.8,0.0,3.9,4.2,5.8,6.0,6.9,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.1,2.2,28.8
418.0,LeSean McCoy,RB,1.2,7.1,4.4,1.6,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.2,1.5,0.0,2.8,28.2
419.0,Josh Lambo,K,12.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0
420.0,Kalif Raymond,WR,0.0,0.0,14.5,0.0,4.6,6.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,27.4
421.0,Christian Blake,WR,0.0,0.0,0.0,7.7,0.0,1.5,0.0,3.4,6.1,0.0,4.8,2.7,0.0,0.0,0.9,0.0,0.0,1.7,27.1
422.0,Austin Seibert,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,3.0,5.4,27.0
423.0,Marcus Mariota,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,26.8,26.8
424.0,Tyler Ervin,RB,5.4,1.4,3.3,1.8,0.0,0.0,0.0,1.7,11.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,26.1
425.0,Chris Hogan,WR,1.0,13.5,0.0,6.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,25.8
426.0,C.J. Ham,RB,0.0,0.4,2.1,0.2,0.0,0.0,0.0,0.2,0.0,1.8,0.0,1.0,8.2,5.2,0.0,0.0,6.4,1.7,25.5
426.0,Gunner Olszewski,WR,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.6,2.5,0.0,0.0,0.1,16.8,0.0,0.0,0.0,3.4,2.0,25.5
428.0,Equanimeous St. Brown,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,3.3,6.6,1.7,2.5,0.0,9.1,0.0,2.1,25.4
429.0,Vance McDonald,TE,1.3,1.3,6.5,0.0,1.4,0.0,3.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.3,1.8,24.9
430.0,Malcolm Perry,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.7,5.3,1.8,0.0,1.5,0.4,0.0,9.5,2.7,24.7
431.0,Maxx Williams,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,4.9,3.0,0.0,3.7,5.2,0.0,0.0,2.7,24.2
432.0,Chad Henne,QB,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,7.9,23.7
433.0,Quez Watkins,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,13.0,7.7,1.6,3.9,23.6
434.0,Alshon Jeffery,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,8.5,8.3,3.2,0.0,3.4,23.5
435.0,Ke'Shawn Vaughn,RB,0.0,0.0,0.0,10.6,0.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.4,7.9,0.0,2.3,23.3
435.0,Geoff Swaim,TE,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.9,6.0,0.0,12.4,0.0,0.0,0.0,2.3,23.3
437.0,Darrell Daniels,TE,0.0,0.0,4.4,0.0,5.7,1.1,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,1.2,1.7,0.0,1.9,23.2
438.0,Laquon Treadwell,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.4,9.1,3.5,4.6,22.9
439.0,Anthony McFarland Jr.,RB,0.0,0.0,5.9,0.0,0.6,1.8,0.6,0.1,4.2,0.0,0.3,3.6,1.5,0.0,2.4,0.0,1.7,2.1,22.7
439.0,C.J. Uzomah,TE,8.5,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,22.7
441.0,Alex Erickson,WR,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-0.4,3.7,-0.1,0.0,14.8,2.0,1.4,22.6
442.0,DeMichael Harris,WR,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,9.5,3.1,3.0,1.3,-0.3,0.0,0.0,0.0,0.0,3.2,22.5
443.0,Blake Bell,TE,0.0,5.4,0.0,4.4,2.3,0.0,0.0,0.0,0.6,0.0,2.3,0.0,1.2,2.1,2.2,1.7,0.0,1.4,22.2
444.0,Patrick Laird,RB,2.9,0.0,0.0,0.0,0.0,1.2,0.0,0.0,2.6,1.9,1.8,-1.1,4.2,3.3,5.2,0.0,0.0,1.4,22.0
444.0,Troy Fumagalli,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,9.3,0.0,0.0,9.5,2.8,22.0
446.0,MyCole Pruitt,TE,7.1,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,2.0,0.0,0.0,2.0,21.9
447.0,Trayveon Williams,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.1,0.0,7.3,0.8,0.6,8.7,2.2,21.7
448.0,C.J. Board,WR,3.7,6.2,1.9,0.3,0.0,1.8,0.0,0.0,2.0,0.0,0.0,2.1,0.8,0.0,0.0,2.6,0.0,1.5,21.4
449.0,Antonio Williams,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,21.3,21.3
450.0,Ryan Finley,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.6,0.2,18.3,0.0,0.0,4.2,21.2
451.0,Alex Collins,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11.7,0.0,0.0,0.0,0.0,0.0,0.0,8.9,7.0,21.1
452.0,D'Ernest Johnson,RB,0.5,0.0,0.0,9.5,4.6,0.1,0.3,2.1,0.0,0.0,0.0,0.0,1.5,0.0,2.4,0.0,0.0,1.3,21.0
452.0,Corey Clement,RB,4.1,0.0,0.8,0.3,0.0,0.0,3.1,3.8,0.0,6.5,0.0,0.6,0.0,0.0,0.0,0.0,1.8,1.4,21.0
452.0,Matthew Wright,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,12.0,7.0,21.0
455.0,Ryan Nall,RB,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.2,13.5,2.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,20.7
456.0,Jacoby Brissett,QB,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.9,12.3,0.1,-0.2,0.2,0.1,0.3,1.9,20.6
457.0,Gabe Nabers,RB,0.0,0.0,0.0,1.9,0.0,0.0,0.0,7.2,7.4,1.9,0.0,0.0,0.0,0.3,0.0,0.0,1.5,1.3,20.2
458.0,Chase McLaughlin,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,20.0
459.0,Troymaine Pope,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.6,14.5,0.0,0.0,3.6,1.1,0.0,0.0,0.0,0.0,0.0,3.3,19.8
460.0,Lee Smith,TE,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,11.1,0.0,2.0,19.5
461.0,Mason Rudolph,QB,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.1,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,19.7,3.9,19.4
462.0,Colt McCoy,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,9.4,-1.3,9.1,0.0,0.0,4.8,19.2
463.0,Josh Hill,TE,0.0,2.6,0.0,1.7,1.1,0.0,1.0,1.7,9.4,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.3,18.6
463.0,Stephen Anderson,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,8.8,8.2,1.2,18.6
465.0,Trent Taylor,WR,2.7,3.0,3.0,0.0,0.0,1.8,0.0,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,18.6
466.0,Malik Taylor,WR,0.0,0.0,0.0,3.0,0.0,0.0,8.6,3.6,0.9,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,1.2,18.5
467.0,Ryan Griffin,TE,0.0,0.0,0.0,4.0,0.0,3.7,0.0,0.0,4.8,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1.2,17.6
468.0,Keith Smith,RB,0.0,1.3,1.3,1.4,0.1,1.3,0.0,0.0,0.1,0.0,1.4,0.0,0.0,1.1,6.2,3.4,0.0,1.1,17.6
469.0,Tarik Cohen,RB,6.7,3.7,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,17.5
469.0,Jakob Johnson,RB,0.0,7.1,1.6,0.0,0.0,0.0,1.1,0.0,2.6,4.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,17.5
471.0,Patrick Ricard,RB,-0.2,7.1,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.2,1.5,0.0,3.1,0.0,3.0,0.0,0.0,1.2,17.4
472.0,DeAndre Washington,RB,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.2,0.0,8.0,0.0,7.2,0.0,0.0,0.0,4.3,17.1
473.0,Javon Wims,WR,7.1,3.7,0.0,0.0,0.0,0.0,1.8,1.9,0.0,0.0,0.0,0.0,2.3,0.2,0.0,0.0,0.0,1.3,17.0
473.0,D'Onta Foreman,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.1,9.3,0.1,2.8,0.0,0.0,0.0,0.0,0.0,2.8,17.0
475.0,Reggie Bonnafon,RB,0.0,0.0,1.6,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,16.7
476.0,Jaylen Samuels,RB,1.3,1.4,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.2,6.3,2.6,0.0,0.0,1.2,16.4
476.0,Justin Watson,WR,1.6,6.8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,16.4
478.0,T.J. Yeldon,RB,0.0,0.0,1.8,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,16.2
479.0,Darrynton Evans,RB,0.0,0.0,0.9,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.3,0.0,3.2,16.1
480.0,Austin Mack,WR,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,11.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.5,16.1
481.0,Jarrett Stidham,QB,0.0,0.0,0.0,4.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,6.2,1.4,0.0,1.8,0.0,3.2,15.9
482.0,Ty Montgomery,RB,-0.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,2.6,15.8
483.0,Dante Pettis,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,12.3,2.2,15.6
484.0,Garrett Gilbert,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,15.5
485.0,Saquon Barkley,RB,12.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,15.4
486.0,Blaine Gabbert,QB,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,3.8,15.3
486.0,Brett Rypien,QB,0.0,0.0,1.1,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,15.3
488.0,Mike Boone,RB,0.0,0.0,0.0,0.0,1.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,6.4,2.9,0.9,14.9
489.0,Parris Campbell,WR,14.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,14.7
490.0,J.J. Arcega-Whiteside,WR,0.0,0.0,0.0,0.0,4.7,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8,14.5
491.0,Chase Daniel,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,1.2,2.3,3.4,0.0,3.5,14.2
492.0,Virgil Green,TE,2.0,0.0,0.0,0.0,2.4,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,14.0
493.0,John Wolford,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8
494.0,Lil'Jordan Humphrey,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,2.7,4.5,13.6
495.0,P.J. Walker,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,12.1,0.0,0.0,0.0,0.0,0.0,0.8,3.4,13.5
495.0,Diontae Spencer,WR,0.0,0.0,1.7,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.9,2.0,1.2,13.5
497.0,Devine Ozigbo,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,7.0,1.4,1.4,0.0,1.7,13.3
497.0,Luke Stocker,TE,0.0,0.0,1.6,0.0,1.2,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,4.1,1.9,2.3,0.8,13.3
499.0,Justice Hill,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,6.0,1.4,0.4,1.8,0.0,2.1,1.1,13.0
500.0,Jaydon Mickens,WR,0.0,0.0,0.0,0.0,4.2,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,12.8
501.0,Tevin Coleman,RB,3.4,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.1,0.0,1.1,1.3,0.0,1.6,12.7
501.0,C.J. Prosise,RB,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.2,6.4,0.0,2.2,0.0,0.0,0.0,1.3,12.7
503.0,J.J. Taylor,RB,4.2,-0.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.8,0.0,2.1,12.4
504.0,Tyrie Cleveland,WR,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,8.5,1.2,12.3
504.0,KJ Hill Jr.,WR,0.0,0.0,2.5,0.0,1.8,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.7,1.4,6.9,0.0,0.0,0.8,12.3
506.0,Pharoh Cooper,WR,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,1.9,0.8,12.3
507.0,Tristan Vizcaino,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0
508.0,Devin Asiasi,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1.5,11.9
509.0,Taylor Heinicke,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,11.7,11.7
510.0,Demetrius Harris,TE,0.0,0.0,4.5,1.6,1.9,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11.5
511.0,Chris Manhertz,TE,1.4,1.8,0.0,2.7,0.0,1.6,0.0,1.6,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.7,11.2
512.0,Steven Mitchell Jr.,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,1.2,3.0,1.8,11.0
512.0,Ja'Marcus Bradley,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.7,11.0
514.0,Theo Riddick,RB,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,-0.5,0.0,8.0,2.1,10.7
515.0,Dominique Dafney,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,8.3,2.1,10.6
515.0,Deon Yelder,TE,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.2,0.0,0.0,1.6,2.2,2.6,0.8,10.6
517.0,Cethan Carter,TE,0.0,0.0,1.1,3.4,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3.1,0.7,10.3
517.0,Nick Keizer,TE,0.0,0.0,0.0,0.0,0.0,1.2,3.6,1.5,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,0.0,0.6,10.3
517.0,Damion Ratley,WR,0.0,0.0,3.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,10.3
520.0,Matt Barkley,QB,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.3,2.1,10.3
521.0,River Cracraft,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,3.1,0.0,3.7,1.1,10.1
522.0,Trent Sherfield,WR,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.7,10.0
523.0,Courtland Sutton,WR,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6
523.0,Reggie Gilliam,RB,0.0,7.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.6
523.0,Levine Toilolo,TE,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.0,0.6,9.6
526.0,Ashton Dulin,WR,0.0,1.6,0.0,0.0,4.7,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.7,9.4
526.0,Artavis Pierce,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,8.6,-0.1,1.9,9.4
528.0,Johnny Mundt,TE,0.0,0.0,0.0,1.5,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.3
529.0,Trace McSorley,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.6,0.0,0.0,0.0,4.7,9.3
530.0,Jake Kumerow,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,1.5,9.2
531.0,Tyrod Taylor,QB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.0
532.0,Joe Reed,WR,0.0,0.8,0.0,0.0,0.0,0.0,7.4,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.9
533.0,Chris Streveler,QB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.7,8.7
534.0,Michael Burton,RB,0.0,0.0,0.0,1.7,0.2,0.0,0.0,0.1,2.3,0.0,0.0,0.0,0.0,0.0,1.9,2.4,0.0,0.6,8.6
534.0,Marlon Mack,RB,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6
536.0,Nick Westbrook-Ikhine,WR,0.0,0.0,0.0,0.0,1.7,2.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,2.9,0.0,0.6,8.3
536.0,Anthony Sherman,RB,0.2,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,8.3
